"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
2020-11-01,789,37,48,-4,789,858,247,25,1,1,0,0,1,0,20,1,2,0,1,21,2,21,0,1,0,0,9,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,-1,0,2,0,0,7,0,1,0,0,61,13,7,0,0,1,1,0,0,19,2,1,0,0,55,7,16,2,0,-1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,3,1,15,0,4,0,0,35,11,6,0,0,0,0,0,0,25,1,0,0,0,53,32,40,1,2,0,0,34,4,17,0,0,0,0,0,0,13,0,1,0,0,0,0,34,1,0,0,0,14,9,80,3,10,0,2,0,0,47,2,2,0,2,199,63,37,0,0,0,0,66,11,13,1,0,0,0,0,0,5,0,0,0,0,0,0,13,4,1,0,1,10,4,67,2,4,-1,0,33,8,33,3,0,-1,0,32,6,33,3,0,0,1,175,58,24,0,0,0,0,50,13,5,1,1,-1,0,0,0,20,2,3,0,0,2,2,8,1,0,0,0,1,1,14,2,3,0,0,0,0,21,1,2,0,0,2,0,6,0,1,0,0,0,0,21,0,2,0,0,0,0,36,1,2,0,0,0,0,18,0,3,0,0,1,0,3,0,0,0,0,0,0,1,0,1,-1,0,0,0
2020-11-02,1714,126,52,-3,1714,2572,716,101,13,3,0,1,28,7,45,4,3,0,1,37,9,44,4,1,0,1,12,4,4,1,-1,0,0,0,0,2,1,0,0,0,0,0,37,1,5,-1,0,0,0,14,2,-1,0,0,29,7,11,0,0,0,0,7,2,13,0,0,0,0,36,15,46,5,1,0,1,92,31,6,0,0,0,0,0,0,64,2,3,0,0,82,49,52,3,0,-1,0,180,27,1,0,0,0,0,0,0,26,3,1,0,0,37,17,45,7,1,0,2,71,12,39,1,3,-1,0,239,83,39,2,3,0,0,32,7,49,3,0,-1,0,20,12,221,25,3,1,5,112,19,42,5,1,2,2,268,57,50,-7,2,0,-2,270,42,12,2,1,0,0,0,0,9,0,0,0,0,0,0,64,1,4,0,0,291,82,90,3,1,0,1,6,2,89,6,4,-1,2,72,16,41,3,2,1,2,151,46,59,4,0,0,0,117,38,13,0,0,0,0,7,2,90,12,5,1,6,129,54,19,1,0,-1,0,24,9,26,3,2,-1,0,0,1,82,4,2,0,1,186,60,6,0,0,0,0,0,0,54,4,1,0,1,36,6,41,4,0,-1,1,0,0,26,0,2,0,0,1,0,34,2,1,0,0,0,0,8,2,-1,0,1,0,0
2020-11-03,2097,116,89,3,2097,3186,977,103,5,4,0,2,13,10,51,6,1,0,1,93,12,46,5,2,0,0,4,4,12,1,0,0,1,0,0,2,0,0,0,0,0,0,42,4,1,-1,0,0,0,8,0,0,0,0,84,26,14,0,0,0,0,16,4,39,3,1,1,1,116,28,78,2,2,0,0,179,48,15,0,0,0,0,0,0,48,1,1,1,1,37,31,80,4,4,0,1,102,21,3,0,0,0,0,0,0,24,1,1,0,0,59,16,81,4,4,0,0,105,24,34,3,2,0,0,123,55,31,2,0,0,0,49,10,36,7,1,-1,0,23,4,211,19,8,-2,2,168,30,99,2,5,-1,0,598,208,95,1,6,0,0,314,108,20,2,-1,0,0,1,0,11,1,0,0,1,-3,-2,99,7,11,0,0,265,96,101,4,3,-1,1,34,19,80,4,1,0,1,43,13,44,2,4,1,1,101,11,57,1,1,0,0,257,66,11,1,0,-1,0,5,1,82,11,4,0,2,92,23,43,4,3,0,0,73,29,49,1,4,0,1,0,0,108,0,2,2,2,204,75,13,0,0,0,0,-1,0,74,2,6,0,1,31,7,74,4,3,3,4,0,0,51,2,4,0,0,1,0,26,0,1,2,2,0,0,2,0,0,0,0,0,0
2020-11-04,1729,151,120,-6,1729,2521,628,88,7,6,0,1,11,5,44,7,4,0,0,90,9,57,1,1,0,1,11,0,13,0,1,1,1,0,0,2,0,1,0,0,0,0,11,0,1,2,2,0,0,0,0,0,0,0,54,7,17,0,0,0,0,21,3,40,6,0,0,0,63,25,75,4,4,-1,0,135,22,6,0,0,0,0,0,0,46,1,3,0,0,43,29,45,2,6,0,0,153,38,0,1,1,0,0,0,0,30,1,0,1,1,65,28,77,8,4,-1,0,81,15,26,5,-2,0,0,72,15,31,4,4,0,0,10,4,54,5,5,0,0,14,4,168,23,14,-1,1,90,17,95,11,8,-1,2,483,118,75,3,8,0,1,185,42,21,1,2,0,0,0,0,18,0,1,0,0,0,0,71,11,7,1,1,331,72,90,5,3,0,0,52,11,94,3,7,0,0,102,36,43,5,3,0,0,75,48,66,3,4,0,0,158,7,6,0,0,0,0,9,6,67,5,9,-2,1,48,15,20,1,0,-1,0,11,1,28,2,3,0,0,11,10,44,4,3,-1,1,105,35,7,1,0,0,0,0,0,43,5,3,-2,0,38,6,43,10,2,0,1,0,0,30,4,2,0,0,0,0,31,2,2,-1,0,0,0,7,0,0,0,0,0,0
2020-11-05,1855,80,78,2,1855,2914,842,82,3,3,0,1,14,9,38,4,2,-1,0,68,7,58,5,1,0,1,7,2,10,2,0,0,1,0,0,1,0,0,0,0,0,0,24,2,1,1,1,0,0,10,1,0,0,0,68,16,10,1,0,0,1,17,3,40,3,4,1,1,78,28,45,5,4,0,0,80,28,8,0,2,0,1,0,0,29,2,4,0,0,39,12,58,4,1,-1,2,145,33,1,0,0,0,0,0,0,21,0,0,0,0,69,27,78,2,1,0,1,117,29,29,3,0,0,1,172,57,32,2,0,0,1,28,8,51,3,0,0,1,9,2,183,8,11,1,3,123,19,80,3,3,-1,2,576,150,79,3,3,1,2,266,41,16,2,1,-1,0,0,0,15,0,0,0,0,0,0,99,3,2,0,0,282,96,102,2,4,-1,1,39,7,88,2,3,1,1,66,24,54,1,0,0,0,181,56,54,2,1,0,1,70,32,12,0,0,0,0,2,0,116,5,5,1,2,143,70,20,1,1,1,0,31,12,53,1,3,1,1,14,10,61,1,4,0,0,168,57,6,0,1,0,0,0,0,64,1,3,1,1,39,10,51,1,2,0,1,0,0,46,2,2,0,1,1,0,23,0,4,-1,0,0,0,8,1,1,0,0,0,0
2020-11-06,1854,79,77,3,1854,2914,842,82,4,3,0,0,14,9,37,3,2,0,1,68,6,58,6,0,1,2,6,2,10,2,-1,0,1,0,0,2,0,0,0,0,0,0,24,1,2,0,1,0,0,9,0,0,0,0,68,16,11,0,1,1,0,17,4,40,2,3,1,1,78,27,45,5,3,0,0,79,27,8,1,1,0,0,0,0,29,2,3,0,0,39,12,58,4,1,-1,2,145,33,1,0,0,0,0,0,0,20,1,0,0,0,69,28,78,2,1,-1,1,117,28,29,2,0,0,1,173,56,33,1,0,0,0,29,8,51,4,1,1,0,9,2,183,7,11,2,3,123,18,80,3,3,-1,1,576,149,79,3,4,1,1,267,40,15,1,1,-2,0,0,0,15,0,1,0,0,0,0,100,3,2,0,0,282,97,101,2,4,-1,1,39,7,87,2,3,0,1,67,24,54,2,1,0,0,181,55,54,2,1,1,1,70,31,12,0,1,0,0,1,0,117,5,5,1,2,144,70,21,2,1,0,1,32,13,53,1,3,0,1,15,10,60,1,3,0,0,168,57,6,0,1,0,0,0,0,64,1,3,0,0,39,10,51,1,1,1,1,0,0,46,2,2,-1,0,1,0,24,0,5,0,0,0,0,7,0,2,-1,0,0,0
2020-11-07,1157,47,54,1,1157,2136,528,43,3,1,1,1,17,8,27,4,1,0,0,67,4,36,1,4,-1,0,9,3,9,0,1,0,0,0,0,2,0,0,0,0,0,0,10,0,1,0,0,0,0,5,0,0,0,0,61,10,25,0,0,0,0,30,9,31,4,1,0,0,86,32,23,1,1,0,0,74,3,5,0,0,0,0,0,0,8,0,2,0,0,0,0,27,3,1,0,2,136,24,1,0,0,0,0,0,0,14,1,1,0,0,35,20,35,2,1,0,1,74,33,21,1,2,0,0,146,57,25,1,0,0,0,0,0,33,1,2,-1,0,33,2,133,3,6,0,0,105,27,86,1,3,1,1,445,110,37,-3,6,1,0,149,31,20,1,0,0,0,0,0,2,0,0,0,0,0,0,29,1,0,0,0,273,25,68,0,2,0,0,86,20,38,3,4,-1,0,16,7,30,1,1,0,0,39,7,30,1,2,0,0,32,0,9,0,0,0,0,1,0,78,6,9,0,0,69,47,11,1,2,0,0,16,5,31,1,0,0,0,15,0,45,0,1,0,0,122,44,5,0,0,0,0,0,0,35,4,0,0,0,0,0,44,2,-1,0,0,0,0,32,2,1,0,1,0,0,11,1,0,0,0,0,0,3,0,-1,1,0,0,0
2020-11-08,576,35,20,0,576,997,215,52,1,0,0,0,30,12,10,3,0,0,0,3,0,8,0,2,0,0,0,0,20,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,1,1,0,0,3,0,0,0,0,38,5,3,0,0,0,0,0,0,8,0,1,0,0,9,2,25,1,0,0,0,2,0,1,1,0,0,0,0,0,13,0,1,0,0,1,0,18,0,2,0,0,54,9,1,0,0,0,0,0,0,2,0,0,0,0,9,1,13,1,0,0,0,43,5,11,1,0,0,0,94,29,5,0,0,0,0,0,0,12,3,0,0,0,0,0,69,3,1,0,1,29,4,42,1,2,2,3,287,68,16,0,0,0,0,144,25,7,1,0,0,0,0,0,3,0,0,0,0,0,0,14,1,4,0,0,56,3,46,1,0,0,0,33,11,11,6,-1,-1,0,26,3,17,1,1,0,0,53,13,39,1,1,0,0,32,0,5,1,0,0,1,5,5,10,2,1,-1,0,0,0,16,1,2,0,0,28,15,17,0,0,0,0,18,4,7,1,1,0,0,3,1,1,0,0,0,0,0,0,16,1,0,0,0,0,0,11,1,0,0,0,0,0,8,0,0,0,0,0,0,2,1,0,-1,0,0,0,5,0,0,0,0,0,0
2020-11-09,1510,66,67,-2,1510,2250,648,72,3,3,0,1,7,2,41,3,2,1,3,53,10,47,4,2,-1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,-1,0,0,0,4,0,0,0,0,20,7,8,1,0,0,0,9,0,21,2,2,1,1,37,10,66,1,3,0,0,218,59,2,0,0,0,0,0,0,54,1,3,0,1,85,28,41,1,4,2,3,157,30,2,0,0,0,0,0,0,47,0,0,0,0,98,75,47,4,3,0,0,65,8,20,1,3,0,0,224,79,28,1,-1,-1,0,10,1,37,2,0,1,1,10,4,152,3,8,1,1,79,15,33,5,4,0,2,187,28,78,5,1,-2,0,119,27,37,2,1,0,0,0,0,8,1,-1,0,0,0,0,51,2,1,-1,0,120,30,82,6,1,-1,1,3,2,103,2,3,-1,0,66,20,32,4,1,-1,0,230,57,38,1,1,-1,0,19,15,5,0,1,0,0,4,3,71,3,10,1,2,114,49,27,0,1,0,0,30,7,31,1,1,0,0,41,13,79,0,1,1,1,204,63,2,2,0,0,0,0,0,38,0,2,1,1,41,6,36,3,1,-1,0,0,0,28,1,0,0,0,0,0,12,1,4,0,0,0,0,2,0,0,0,0,0,0
2020-11-10,2008,46,66,16,2008,2662,736,124,5,0,0,-2,9,4,48,6,2,0,2,59,15,67,0,1,-1,0,18,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,61,17,18,0,0,0,0,20,8,34,4,1,0,0,67,22,91,1,2,0,0,142,37,3,0,0,0,0,0,0,43,-1,0,-1,0,41,13,44,-1,2,0,0,92,34,0,0,0,0,0,0,0,16,0,0,0,0,38,10,72,4,3,2,4,66,11,33,0,1,0,0,115,51,25,2,1,0,0,20,7,55,1,5,0,0,20,4,228,7,15,5,7,151,21,72,3,10,0,0,475,102,103,-3,4,1,1,266,63,5,0,1,0,0,0,0,17,0,0,2,2,0,0,63,1,2,1,1,318,26,82,3,0,1,1,53,24,89,1,1,1,1,66,24,67,1,4,1,1,124,31,54,0,0,0,0,71,31,9,0,1,-1,0,5,0,126,2,3,3,3,98,73,21,1,1,0,1,42,12,57,0,0,0,0,34,15,89,1,1,0,0,167,73,6,0,0,0,0,0,0,52,2,4,2,2,12,5,92,3,0,0,1,1,0,51,2,1,0,0,10,2,12,0,0,0,0,0,0,10,1,0,0,0,0,0
2020-11-11,1647,87,65,-4,1647,2898,795,95,18,2,1,3,20,9,76,13,3,0,2,109,27,57,0,3,0,0,20,7,29,1,0,-1,0,1,0,2,0,0,0,0,0,0,25,1,0,0,1,1,1,2,0,0,0,0,47,8,16,0,0,0,0,14,6,36,0,3,0,0,94,35,46,4,2,0,0,95,42,5,0,2,0,0,0,0,36,1,2,0,0,30,8,45,3,0,0,1,157,24,0,0,0,0,0,0,0,15,1,0,0,0,39,3,44,2,1,-1,0,65,8,31,1,0,0,1,95,43,40,2,1,-1,0,10,5,50,2,4,0,1,17,5,143,17,4,0,7,134,45,78,4,8,-1,1,588,149,43,-24,4,1,-4,385,84,22,1,1,0,1,0,0,7,0,0,0,0,0,0,55,4,4,0,0,221,71,52,0,0,0,0,46,14,91,6,5,0,2,87,41,40,2,1,0,0,165,23,42,1,2,0,0,136,23,9,1,0,0,0,3,0,103,11,3,0,1,76,37,24,1,0,0,1,39,6,34,3,2,0,1,33,5,54,1,1,0,1,150,61,1,0,0,0,0,0,0,36,1,2,0,0,2,1,79,3,2,-2,2,0,0,39,1,2,1,2,19,4,35,3,2,0,0,0,0,10,2,-1,-1,0,0,0
2020-11-12,1766,38,70,0,1766,2546,710,48,2,2,0,2,17,4,24,0,3,0,0,53,8,63,3,3,-1,0,7,2,21,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,0,1,0,0,4,0,0,0,0,77,23,17,2,1,1,1,10,5,28,2,1,0,0,64,18,70,1,1,0,0,61,20,4,0,0,0,0,0,0,39,1,1,0,1,72,19,56,0,1,0,0,119,34,1,0,0,0,0,0,0,18,0,0,0,0,51,28,62,0,3,0,0,136,28,37,1,1,1,1,76,19,14,0,1,0,0,0,0,26,0,0,0,1,14,5,168,1,11,1,2,92,6,89,4,4,0,1,492,120,84,3,2,-1,0,209,59,15,0,1,0,0,0,0,16,0,0,0,0,0,0,62,1,4,0,0,182,39,101,0,2,0,0,73,26,84,2,2,0,0,42,6,54,0,4,0,0,204,76,48,1,2,0,1,137,25,7,0,0,0,0,2,2,133,5,7,0,1,113,63,26,0,2,0,0,21,10,43,0,5,-1,0,43,6,66,0,2,-1,0,143,48,10,0,0,0,0,0,0,49,4,1,0,1,33,11,59,3,1,0,0,0,0,65,0,1,1,1,3,0,28,0,0,0,0,0,0,10,0,0,0,0,0,0
2020-11-13,1654,51,77,-3,1654,2682,706,101,4,3,0,0,19,3,25,2,5,-1,0,72,11,72,5,2,-1,0,4,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,-1,0,3,3,14,0,0,0,0,60,12,29,0,0,0,0,23,7,23,1,2,0,0,61,14,54,2,2,0,0,53,11,0,0,0,0,0,1,0,30,3,1,0,0,26,12,61,3,2,-1,1,170,28,2,0,0,0,0,0,0,34,0,1,0,0,80,39,59,0,2,0,0,95,24,21,0,0,1,1,72,15,18,1,2,0,0,51,23,39,3,2,0,0,21,8,163,4,7,-1,1,174,35,81,0,6,1,1,482,108,47,-9,4,1,2,186,49,24,1,0,0,0,0,0,12,0,1,0,0,0,0,37,5,2,0,1,149,28,113,4,1,1,2,20,5,126,1,6,1,1,99,38,34,1,2,0,0,224,100,29,3,2,0,1,138,16,11,0,0,0,0,5,5,84,5,3,-1,0,83,26,20,0,1,0,0,54,11,36,1,3,0,0,53,9,75,2,6,1,1,141,57,10,0,0,0,0,1,1,42,1,2,-1,0,52,8,41,4,4,-1,3,0,0,24,1,2,0,0,10,0,15,1,0,-1,0,0,0,7,0,0,0,0,0,0
2020-11-14,1258,112,47,3,1258,1938,440,54,2,1,0,0,18,12,31,3,1,1,1,56,17,29,1,1,0,0,7,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,21,2,0,0,1,0,0,3,1,-1,0,0,76,13,12,2,0,0,0,12,1,14,0,2,0,0,43,10,36,1,0,0,0,64,17,4,0,0,0,0,1,0,22,0,2,0,0,5,3,58,4,2,0,0,88,13,0,0,0,0,0,0,0,19,2,0,0,0,18,10,29,1,2,0,0,33,6,31,5,0,0,0,54,22,30,2,1,0,0,0,0,22,6,2,0,0,24,8,107,11,5,0,2,117,16,77,5,0,0,0,473,115,52,4,3,0,1,168,32,16,0,1,1,1,0,0,9,1,1,0,0,0,0,38,3,3,1,1,251,23,87,7,0,0,0,68,17,130,9,-1,1,1,46,15,23,2,2,-1,0,169,54,42,1,0,0,0,51,4,9,0,0,0,0,0,0,52,8,5,0,1,42,14,23,1,1,0,0,16,5,26,6,4,0,0,25,6,19,6,2,0,0,11,5,1,0,0,0,0,1,1,34,2,4,0,0,0,0,43,4,1,0,2,0,0,27,3,1,0,0,1,0,11,5,1,0,0,0,0,3,1,1,0,0,0,0
2020-11-15,836,51,36,-4,836,1105,238,30,2,1,0,0,6,2,27,1,2,0,0,8,0,21,0,0,0,0,1,0,11,1,0,0,1,0,0,1,0,1,0,0,0,0,18,0,1,0,0,0,0,14,1,1,0,0,32,6,8,0,0,0,0,8,4,15,1,0,0,0,54,12,20,0,1,0,0,0,0,5,0,0,0,0,1,1,15,1,0,0,0,10,6,13,1,1,0,0,41,8,1,0,0,0,0,0,0,18,0,1,0,0,37,18,22,2,1,0,0,73,8,15,0,0,0,0,15,2,9,4,0,0,0,0,0,10,0,1,0,0,0,0,109,2,4,-1,0,19,0,45,4,6,-2,0,138,32,26,0,-1,-1,0,243,36,18,0,0,0,0,0,0,6,0,0,0,0,0,0,22,0,2,0,0,104,6,77,3,1,0,0,52,10,25,4,1,0,0,35,2,29,2,0,0,0,106,22,42,0,1,0,0,1,0,9,0,0,0,0,9,9,45,6,2,0,0,76,51,15,1,0,0,0,4,0,16,5,4,1,1,14,3,12,1,1,-1,0,1,0,5,0,0,0,0,0,0,19,2,0,0,0,0,0,18,3,0,0,1,0,0,16,4,2,0,1,17,0,3,0,1,0,0,0,0,6,0,1,0,0,0,0
2020-11-16,1351,54,56,3,1351,2321,634,75,5,5,-1,0,14,6,32,3,4,1,1,55,3,42,3,0,0,0,15,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,17,0,1,0,0,2,1,3,0,0,0,0,38,9,4,1,0,0,0,5,0,41,1,0,1,2,47,13,39,2,1,0,0,152,37,8,0,1,0,0,0,0,41,0,1,0,0,77,37,33,0,1,3,3,80,11,0,0,0,0,0,0,0,15,1,1,0,0,53,13,30,2,-1,0,0,53,14,14,0,1,0,0,87,30,15,0,0,0,0,6,4,40,2,1,1,1,11,1,177,9,10,1,3,115,18,53,5,1,-5,1,243,72,56,-2,3,1,1,229,37,12,0,0,0,0,0,0,6,0,0,0,0,0,0,18,1,1,1,1,265,61,56,6,2,0,3,4,2,74,0,2,0,0,55,8,44,1,0,0,0,142,67,78,0,0,0,0,190,86,11,2,0,0,1,3,2,63,2,4,0,1,111,34,7,4,0,0,0,28,6,29,1,6,0,0,27,3,72,0,5,1,1,182,51,6,0,0,0,0,0,0,33,3,1,-1,1,31,8,43,1,0,0,0,0,0,34,1,1,0,0,1,0,16,0,3,0,0,0,0,6,0,1,0,0,0,0
2020-11-17,1720,120,63,2,1720,2668,643,75,7,1,0,0,15,1,36,5,4,-1,1,25,5,57,3,2,-1,0,0,0,25,1,0,-1,0,0,0,0,0,0,0,0,0,0,32,0,0,1,1,0,0,4,1,3,0,0,92,20,14,2,0,0,0,19,2,31,9,-1,1,1,109,23,42,2,-1,0,0,125,33,1,0,0,0,0,0,0,40,2,0,0,0,30,10,33,6,6,1,1,139,18,4,0,0,0,0,0,0,16,0,1,0,0,32,3,69,7,1,1,1,88,17,31,1,0,0,0,50,20,57,1,3,0,0,14,10,52,0,1,0,0,28,12,177,16,10,0,2,84,10,83,7,1,0,1,516,145,93,5,2,1,3,378,57,19,0,0,0,0,0,0,6,1,0,0,0,0,0,63,2,4,-1,0,258,62,72,5,4,1,1,51,16,83,2,7,0,1,47,13,46,4,0,0,0,149,15,52,3,0,0,0,27,9,11,0,0,0,0,1,0,103,7,5,0,2,91,42,23,1,0,0,0,38,8,24,3,1,0,0,51,5,86,2,6,0,0,182,80,5,1,0,0,0,2,1,32,2,1,0,0,12,5,43,6,1,0,0,0,0,48,5,0,0,2,15,1,21,0,0,0,0,0,0,11,1,1,0,0,0,0
2020-11-18,1581,44,90,-8,1581,2798,585,63,2,3,0,0,30,10,39,0,4,1,1,65,8,29,0,2,0,0,18,2,18,2,0,-1,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,43,8,23,1,0,-1,0,7,1,38,0,1,-1,0,27,4,84,1,3,0,1,130,42,5,0,0,0,0,2,0,17,0,1,0,0,13,9,25,0,5,0,0,142,21,1,0,0,0,0,0,0,25,0,0,0,0,8,2,56,2,1,1,2,118,21,28,0,1,0,0,92,30,31,3,2,0,1,67,25,59,1,3,0,0,19,3,192,7,15,0,4,88,4,76,3,4,-2,1,505,110,51,3,0,0,1,187,28,11,0,0,0,0,0,0,14,1,1,-1,0,0,0,59,0,5,0,1,337,60,92,5,2,-1,0,50,9,83,2,2,0,1,91,23,46,2,1,0,1,113,9,29,0,2,-1,0,274,18,15,0,2,0,0,10,4,98,3,8,0,0,108,68,20,2,1,0,0,28,5,42,1,3,-1,0,52,19,60,0,8,0,0,124,38,0,0,0,0,0,0,0,54,0,4,0,0,17,3,35,2,0,0,0,1,0,29,1,3,-1,1,31,1,12,0,3,0,0,0,0,8,0,0,0,0,0,0
