"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
"2021-02-11","622110","19577","25624","1047","622110","705346","260468","29723","1145","1097","50","250","6689","2855","22136","804","1082","35","277","14907","4582","16574","551","694","16","176","2315","539","4160","149","78","18","86","174","32","963","15","36","1","6","9","0","6264","131","204","17","90","295","207","2772","68","102","1","12","13748","4866","2972","62","62","6","27","1869","428","12368","431","521","20","105","19861","7749","19491","556","587","12","111","25534","9453","1374","27","69","3","13","73","23","9720","247","487","8","61","8704","4409","18557","573","711","33","239","51574","18220","838","20","16","0","3","4","0","5913","101","182","3","26","12489","5337","25597","914","1074","59","293","25777","10211","9324","339","328","14","71","37731","15331","9549","368","331","17","99","3590","1183","14201","441","539","21","101","3480","1078","80042","2625","3473","120","731","30633","11927","28725","917","938","84","454","138266","47894","30234","676","1266","100","283","48031","14328","6023","171","184","14","67","28","8","2910","91","109","4","25","7","2","17466","610","1054","17","169","62412","22446","25017","684","804","23","171","8228","2595","25337","862","1164","34","194","14717","5024","17799","712","684","23","154","60867","22673","19449","353","536","40","146","28393","7504","3933","75","130","10","47","1266","529","40501","1371","1859","57","370","32015","19661","9619","373","403","31","122","6605","2812","19128","542","885","16","174","11966","4509","17775","482","838","35","173","25991","9947","3046","91","103","3","38","90","46","21084","524","943","34","159","4196","1375","20464","717","838","35","223","131","72","13329","521","638","18","146","2681","613","4571","142","386","10","42","0","0","3162","96","189","5","36","0","0"
"2021-02-12","624414","19625","25726","1047","624414","708537","261274","29815","1149","1101","50","251","6793","2870","22187","806","1083","35","278","14990","4598","16647","554","696","16","176","2325","541","4171","149","78","18","86","177","32","968","15","37","1","6","9","0","6302","131","205","17","90","303","215","2782","69","102","1","12","13822","4883","2986","62","62","6","27","1889","433","12415","438","522","19","105","19898","7757","19532","556","588","12","111","25698","9498","1387","27","70","2","13","73","23","9735","247","489","8","61","8718","4419","18626","575","713","34","240","51727","18251","838","20","16","0","3","4","0","5947","101","183","3","26","12554","5347","25662","917","1080","59","294","25840","10219","9365","339","328","14","71","37836","15349","9602","368","336","17","99","3656","1196","14250","441","541","21","101","3515","1081","80304","2628","3487","121","732","30663","11931","28854","919","940","85","456","138704","48014","30311","673","1276","98","282","48238","14388","6067","172","184","14","67","28","8","2925","91","109","4","25","7","2","17520","610","1056","17","169","62555","22467","25098","686","805","23","171","8290","2602","25456","866","1166","34","194","14808","5054","17902","713","686","23","154","61088","22710","19559","354","541","41","147","28841","7643","3944","75","131","10","47","1277","529","40632","1374","1865","57","371","32182","19751","9657","374","407","30","122","6659","2822","19193","543","889","16","174","12024","4521","17848","484","840","35","173","26158","9994","3054","91","104","3","38","90","46","21173","528","949","34","159","4233","1384","20519","718","844","35","223","133","73","13402","524","640","19","147","2732","623","4605","142","387","10","42","0","0","3174","96","190","5","36","0","0"
"2021-02-14","626822","19669","25866","1052","626822","712271","262175","29912","1153","1108","50","251","6848","2880","22286","807","1093","35","279","15436","4655","16707","556","702","16","176","2342","542","4199","149","79","19","87","178","32","973","15","38","1","6","9","0","6346","131","207","17","90","308","220","2805","69","102","1","12","13973","4936","3002","62","63","6","27","1907","435","12476","441","524","19","105","20061","7811","19602","556","591","12","111","25850","9529","1396","27","70","2","13","76","26","9767","247","491","8","61","8808","4456","18689","576","715","34","240","51901","18267","839","20","16","0","3","4","0","5959","101","184","3","26","12623","5368","25741","919","1088","58","294","25978","10241","9399","339","331","14","71","38063","15374","9659","369","336","18","100","3670","1201","14328","441","542","21","101","3533","1083","80564","2635","3501","122","737","30762","11956","29002","923","944","87","458","139175","48123","30421","673","1281","98","282","48738","14557","6104","172","186","14","67","28","8","2943","92","109","4","25","7","2","17578","612","1063","17","169","62728","22491","25201","687","807","23","173","8410","2646","25587","869","1170","35","195","14968","5146","17972","713","689","23","154","61262","22740","19656","355","545","41","147","28946","7644","3968","75","132","10","47","1288","529","40732","1377","1878","57","372","32244","19783","9679","376","407","30","123","6662","2824","19255","545","894","16","175","12045","4524","17900","484","845","35","173","26171","9997","3076","92","105","3","38","97","53","21229","529","961","34","160","4233","1384","20590","719","846","35","224","133","73","13472","525","645","19","147","2806","639","4625","142","388","10","42","0","0","3183","96","190","5","36","0","0"
"2021-02-15","628238","19715","25916","1051","628238","713642","262593","29991","1156","1110","50","251","6857","2884","22314","808","1097","35","279","15453","4660","16745","558","703","16","176","2346","542","4204","151","79","18","87","178","32","977","15","38","1","6","9","0","6368","131","207","17","90","308","220","2807","69","102","1","12","14014","4947","3006","64","63","6","27","1907","435","12506","441","526","19","105","20084","7818","19660","556","593","12","111","25900","9554","1401","27","70","2","13","76","26","9799","249","489","8","61","8809","4457","18722","578","718","34","240","51975","18286","839","20","16","0","3","4","0","5970","102","184","3","26","12653","5370","25799","920","1091","58","295","26036","10250","9431","340","331","14","71","38164","15385","9668","370","338","18","100","3671","1201","14343","441","544","21","101","3534","1083","80674","2642","3507","122","739","30839","11971","29056","923","944","87","458","139291","48146","30541","670","1282","98","283","49155","14678","6111","172","187","14","67","28","8","2946","93","109","4","25","7","2","17596","613","1064","17","169","62751","22497","25267","690","811","23","173","8412","2646","25677","876","1170","35","195","15042","5201","18014","715","691","23","154","61285","22741","19722","356","545","41","147","28978","7662","3975","75","132","10","47","1288","529","40838","1379","1882","57","373","32377","19859","9697","376","408","30","123","6663","2824","19314","547","895","16","175","12084","4530","17922","484","846","35","173","26173","9997","3080","93","105","3","38","97","53","21288","530","966","34","160","4233","1384","20639","721","848","35","224","133","73","13510","526","647","19","147","2828","642","4633","142","388","10","42","0","0","3188","96","190","5","36","0","0"
"2021-02-16","629316","19739","25963","1056","629316","714858","262850","30033","1156","1113","50","251","6876","2894","22344","810","1098","35","279","15486","4669","16774","558","705","17","177","2346","542","4207","151","79","18","87","178","32","981","15","38","1","6","9","0","6417","131","207","17","90","327","239","2820","69","102","2","13","14075","4970","3007","64","63","6","27","1907","435","12527","442","527","19","105","20123","7827","19671","557","593","12","111","25901","9554","1406","27","70","2","13","76","26","9807","249","489","8","61","8810","4458","18734","579","718","35","241","52015","18296","844","22","16","0","3","4","0","5983","102","185","3","26","12677","5376","25846","920","1092","58","295","26036","10250","9448","342","331","14","71","38314","15401","9689","370","340","18","100","3671","1201","14376","442","545","21","101","3551","1089","80758","2644","3510","122","739","30920","11995","29105","924","944","87","458","139411","48179","30604","670","1285","98","283","49356","14711","6124","173","187","14","67","28","8","2954","93","109","4","25","7","2","17611","613","1074","17","169","62784","22498","25309","693","813","23","175","8422","2649","25718","876","1172","35","195","15092","5213","18034","715","691","23","154","61415","22762","19792","357","547","41","147","29099","7667","3977","75","132","10","47","1292","529","40909","1380","1884","58","374","32386","19862","9723","377","409","30","124","6666","2824","19375","548","898","16","176","12128","4537","17934","484","847","35","173","26173","9997","3085","93","105","3","38","97","53","21329","531","968","34","161","4233","1384","20679","722","849","36","225","139","79","13542","527","650","19","147","2828","642","4646","142","388","10","42","0","0","3194","96","190","5","36","0","0"
"2021-02-17","631111","19787","26023","1057","631111","717627","263520","30144","1157","1117","50","251","6932","2920","22412","815","1099","35","280","15523","4675","16805","561","706","17","177","2346","542","4211","152","81","18","88","180","33","982","15","38","1","6","9","0","6436","131","207","17","90","329","241","2827","69","102","2","13","14131","4989","3017","64","63","6","27","1921","441","12562","442","529","19","105","20250","7858","19754","560","592","12","111","26227","9644","1419","27","70","2","13","76","26","9826","251","489","8","61","8852","4473","18786","580","721","35","241","52126","18310","845","22","16","0","3","4","0","5998","102","185","3","26","12729","5389","25902","922","1095","58","296","26128","10260","9478","342","333","14","71","38462","15420","9730","370","341","18","100","3720","1209","14438","443","546","21","101","3565","1089","80934","2647","3522","123","741","31021","12026","29200","926","945","87","458","139597","48226","30716","675","1287","95","282","49619","14763","6140","173","187","15","68","28","8","2958","93","109","4","25","7","2","17643","614","1076","17","169","62834","22526","25358","693","813","24","176","8457","2658","25769","880","1173","35","195","15204","5234","18111","715","692","24","155","61542","22799","19882","358","551","42","148","29340","7728","3990","77","133","10","47","1293","530","40999","1385","1891","58","375","32447","19892","9742","377","410","30","124","6666","2824","19403","548","903","16","176","12149","4540","18024","485","849","35","173","26614","10087","3090","93","105","3","38","97","53","21368","532","968","34","161","4233","1384","20751","724","850","36","226","139","79","13586","527","651","19","147","2830","642","4676","143","388","10","42","0","0","3199","97","190","4","36","0","0"
"2021-02-18","633460","19894","26113","1049","633460","721184","264331","30312","1160","1119","51","252","7061","2941","22476","819","1102","36","282","15753","4719","16854","563","708","16","177","2353","542","4230","153","82","16","88","183","36","990","15","38","1","6","9","0","6457","131","208","17","90","334","246","2831","69","102","2","13","14265","5024","3030","65","63","6","27","1921","441","12620","444","531","18","105","20362","7885","19850","563","593","11","111","26381","9679","1421","28","70","2","13","76","26","9873","251","492","8","61","8905","4492","18852","583","724","34","241","52220","18341","847","22","16","0","3","4","0","6021","104","185","3","26","12792","5418","25967","926","1097","57","297","26286","10287","9510","343","333","14","71","38635","15430","9783","373","342","18","100","3777","1226","14477","443","547","21","101","3621","1105","81219","2669","3533","119","742","31096","12050","29344","928","948","86","458","140186","48391","30812","681","1293","94","282","49921","14804","6153","175","187","15","68","28","8","2969","93","109","4","25","7","2","17728","615","1080","17","169","63099","22578","25443","698","816","24","177","8482","2659","25877","887","1180","36","196","15300","5261","18194","718","694","24","155","61720","22827","19986","363","552","42","149","29446","7747","4005","78","133","10","47","1298","530","41104","1394","1896","59","377","32571","19955","9759","377","415","30","125","6666","2824","19468","550","906","16","176","12202","4550","18109","486","852","35","173","26901","10145","3104","94","106","3","38","97","53","21423","532","973","34","161","4249","1388","20807","731","854","36","227","139","79","13658","529","655","20","148","2838","642","4695","144","389","10","42","0","0","3202","97","190","4","36","0","0"
"2021-02-19","635902","19913","26221","1053","635902","724348","265130","30404","1161","1119","51","252","7133","2957","22550","821","1104","36","283","15920","4746","16919","564","710","16","178","2369","544","4258","153","82","18","90","189","38","997","15","38","1","6","9","0","6491","131","209","17","90","334","246","2844","70","102","2","13","14314","5047","3047","65","64","6","27","1948","446","12674","446","535","18","105","20448","7903","19916","564","595","11","112","26672","9757","1432","28","70","2","13","77","26","9894","251","493","8","61","8941","4508","18928","584","727","36","244","52350","18379","848","22","16","0","3","4","0","6039","104","185","3","26","12808","5425","26047","927","1104","57","298","26444","10302","9544","343","334","14","71","38858","15464","9849","373","342","18","100","3797","1231","14508","443","549","21","101","3643","1113","81454","2671","3546","120","744","31162","12066","29529","928","951","87","459","140872","48591","30912","682","1300","93","284","50131","14845","6214","176","189","15","68","28","8","2986","93","109","4","25","7","2","17777","615","1082","17","169","63232","22595","25524","698","818","24","178","8575","2677","26008","889","1183","36","198","15419","5293","18293","719","696","25","157","61814","22843","20085","364","556","40","149","29447","7748","4033","78","134","10","47","1318","530","41264","1394","1907","59","377","32713","20055","9789","377","417","30","125","6667","2824","19524","550","911","15","176","12247","4562","18192","486","861","36","174","27134","10196","3111","94","106","3","38","97","53","21502","532","979","34","161","4250","1389","20874","731","860","36","227","139","79","13711","530","658","20","148","2838","642","4716","144","390","10","42","0","0","3215","97","190","4","36","0","0"
"2021-02-20","637733","19964","26323","1049","637733","727168","265836","30513","1163","1126","51","253","7197","2975","22605","826","1105","36","285","16052","4768","16966","565","711","16","178","2382","546","4284","154","83","17","90","194","40","1002","15","38","1","6","9","0","6530","131","211","16","90","334","246","2859","70","103","2","13","14496","5098","3056","66","64","6","27","1959","453","12710","448","536","18","105","20552","7929","19975","565","597","11","112","26760","9777","1444","28","70","2","13","77","26","9929","251","495","8","61","8994","4524","19014","585","728","35","244","52533","18412","857","23","16","0","3","4","0","6060","104","185","3","26","12989","5471","26087","929","1107","57","298","26506","10309","9566","344","337","14","71","39021","15500","9888","373","342","18","100","3826","1236","14546","444","549","21","101","3665","1114","81619","2674","3562","120","744","31231","12084","29631","930","953","86","459","141277","48701","31006","677","1304","93","286","50373","14900","6228","176","189","15","68","28","8","2998","93","110","4","25","7","2","17826","616","1088","17","169","63386","22620","25588","700","819","24","179","8655","2695","26079","891","1184","36","198","15532","5319","18344","719","696","25","157","61968","22883","20115","364","559","39","149","29452","7751","4055","78","135","10","47","1327","531","41427","1398","1919","60","378","32836","20127","9824","379","419","30","125","6670","2824","19553","553","918","15","176","12270","4566","18251","488","867","36","174","27282","10238","3118","95","106","3","38","97","53","21542","537","986","34","162","4250","1389","20932","736","861","36","228","139","79","13761","534","662","20","149","2838","642","4724","144","392","10","42","0","0","3221","98","191","4","36","0","0"
"2021-02-21","638816","20013","26384","1052","638816","728179","266071","30555","1163","1129","51","253","7198","2975","22640","830","1107","36","285","16054","4768","16995","567","712","16","178","2382","546","4288","154","84","17","90","194","40","1005","15","38","1","6","9","0","6550","131","211","16","90","334","246","2873","70","103","2","13","14597","5121","3056","66","64","6","27","1960","453","12724","448","537","18","105","20615","7936","20000","566","597","11","112","26793","9784","1450","29","70","2","13","77","26","9949","252","495","8","61","9028","4539","19048","585","729","35","244","52543","18417","858","25","16","0","3","4","0","6075","104","185","3","26","12994","5474","26142","932","1107","57","298","26558","10322","9579","344","337","14","71","39140","15501","9896","373","345","18","100","3826","1236","14565","444","552","21","101","3665","1114","81726","2682","3567","120","744","31296","12099","29685","932","953","86","459","141470","48756","31088","686","1306","94","289","50507","14950","6252","177","192","15","68","28","8","3006","93","110","4","25","7","2","17850","616","1093","18","170","63422","22622","25628","701","821","24","179","8677","2699","26102","892","1185","36","198","15577","5330","18369","721","697","25","158","62011","22893","20189","366","562","40","150","29463","7755","4059","78","135","10","47","1330","531","41476","1402","1924","60","378","32837","20128","9844","380","419","30","125","6670","2824","19589","553","924","15","176","12307","4575","18259","489","870","36","174","27282","10238","3122","95","106","3","38","97","53","21621","539","994","34","162","4250","1389","20967","736","862","36","228","139","79","13782","535","662","20","149","2838","642","4730","144","393","10","42","0","0","3224","98","191","4","36","0","0"
"2021-02-22","640193","20064","26462","1053","640193","730396","266636","30619","1167","1133","51","253","7273","3002","22685","831","1110","36","286","16100","4779","17024","572","717","16","181","2385","547","4295","155","84","17","91","197","41","1012","15","38","1","6","9","0","6565","132","211","16","90","340","252","2879","71","103","2","14","14652","5135","3061","66","64","6","27","1971","456","12741","448","538","18","105","20642","7940","20052","568","600","11","112","27067","9856","1452","29","70","2","13","77","26","9980","252","495","8","61","9033","4539","19076","587","729","35","244","52644","18440","858","25","16","0","3","4","0","6089","104","185","3","26","13090","5500","26188","933","1109","57","298","26654","10332","9596","344","338","14","71","39309","15519","9923","374","346","18","100","3856","1260","14613","444","554","21","101","3709","1121","81842","2692","3569","121","747","31399","12124","29735","936","953","87","462","141678","48803","31161","687","1312","94","289","50666","14995","6263","178","192","14","68","28","8","3009","93","110","4","25","7","2","17874","618","1101","18","171","63460","22636","25669","702","826","24","179","8690","2699","26156","893","1185","36","198","15655","5345","18429","723","699","25","158","62191","22917","20251","368","564","40","150","29516","7773","4069","78","135","10","47","1331","532","41557","1405","1929","60","379","32935","20196","9851","380","422","30","125","6670","2824","19644","554","928","15","176","12335","4585","18339","489","882","36","174","27499","10289","3139","95","106","3","38","97","53","21665","543","998","34","162","4250","1389","21032","736","862","36","228","139","79","13827","535","664","20","149","2838","642","4746","144","393","10","42","0","0","3227","98","192","4","36","0","0"
